ClientID,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade
C360,4954.887085124030,5133.156756273870,5332.562604346020,4913.072426534090,5133.301189254830,4691.112319124450,5024.041820523220,4822.992653595280,4893.1547844945200,4959.266897024520,4478.588083976390,5580.559068256010,3213.78493009252,4446.8610104273500,3646.2710976935700,3945.688910147010,3403.772933038450,4392.646777620840,3045.1703065790600,3986.7896422912400,4210.701929711500,4355.159730178930,3448.1897301227800,4652.855908322950,4922.201856184790,5131.674263938830,5142.787171417290,4792.362067110030,5024.806254905680,4558.737734586600,4886.556214713270,4710.281920311880,4829.864631475840,4891.606030917920,4446.004815994760,5395.102068229020,2945.043586312720,4279.980737044130,3368.2051788104300,3641.086229118580,2969.3100622533000,3806.889679055040,2697.366049713450,3693.9756594739300,3863.541557885560,4108.417570826750,3099.441586105240,4524.531412881420,A
C361,4373.403945211100,4299.366425362790,4589.529917124370,3934.092335726610,3883.558709854490,4575.409986318260,4583.8732471381300,4229.8013571067600,4362.264626339620,4126.614857112580,4137.457127513380,4106.048711724640,4946.794004953800,4861.436431579870,4152.531527714720,3714.694264711710,3470.5221046719600,4861.456564987780,4344.02778663194,3844.204468944710,4317.7254884026700,4566.0305006567300,3778.6002397246400,4748.09483270707,4280.710127617760,4131.022242299800,4518.750713149940,3803.494791543630,3797.5370551593900,4467.323278274060,4473.2899363966800,4096.268738390990,4207.681006542770,4060.5134450179400,4037.873981958840,3983.6972440488400,4235.064498084210,4457.652704987130,3988.9687968816400,3174.2881386958900,3028.61794634267,4381.212204786040,3953.1132646589000,3345.345528020450,3678.1412652905900,4196.4050399230400,3459.679667180150,4122.77134606175,A
C362,4362.882234890580,4011.295131787020,3976.2749418280300,3993.431638992780,4109.7079094678900,4349.4649869170000,4022.211221715500,4288.295443995520,4007.3263418727800,4023.9866131202300,4022.455468243140,3864.0595609567400,3141.6020575551900,4747.966946344770,4112.883182547040,4907.512495961420,3467.7430248608800,4748.223710282540,3580.4963437023300,3068.964885448650,4919.966097569920,3097.8959474316200,4702.828202807830,3602.736425682740,4313.759463152600,3969.9860746227000,3932.693952110250,3866.17423767062,4095.422784755290,4302.433401817280,3969.5626350011800,4121.667722027050,3873.6183230902500,3966.467846517650,3933.097638247820,3847.8318192374800,2773.2476273017400,4057.9163967060200,3507.507950792400,4866.390483571860,3285.9902744948100,4405.498961105470,3075.0665264166000,2664.286803549910,4775.808018883230,2799.989651165440,4211.9465862653600,3074.32269153402,A
C363,4320.445876427010,4577.001864541670,4139.35907405961,4541.67270087958,4300.834899670920,4277.25958492889,4206.298684642550,4094.4311102669900,4556.343433071000,4288.455891893810,3967.264252445420,4146.589246620550,3270.0945298538600,3292.9690038331400,4142.784976138020,3707.5595873855300,3637.8909846947000,4188.2455087036,3918.02824634985,3112.6105233946900,3679.651233907830,4219.0617155578400,3104.9420915394800,4329.962432910270,4292.343774195950,4432.800470380110,4057.6860841032900,4424.47720461143,4170.762452734410,4269.256950761470,4174.805333154110,4031.4674741359300,4376.302126032120,4176.471511312240,3919.5677348731100,4075.16219907604,3251.278150175120,2870.0223807918900,4096.845482972380,3593.429180555650,3223.6578935796700,3671.115193496150,3798.0112878397800,3020.009359201830,3216.686497001080,3942.1205897968000,2962.4523979069600,3781.654326869900,A
C364,4782.165922485590,4622.539119122570,5127.7881419933100,5229.997601507590,4873.346673357620,5160.475970098750,5009.781001601340,4868.449164588070,4953.416896019590,4606.553642690810,5156.061114019510,4799.954955113550,3473.4725697682100,4705.936222537450,4695.2060923070200,3599.7149176088100,4837.7264514219200,3930.03417943611,3130.190478805380,4852.477177134510,3560.8178238576800,3237.2769306917200,3747.704921569430,4202.5659521144600,4603.148487809110,4487.5467501560600,5071.9253204129700,5026.647400028420,4721.449570468010,5024.719377687750,4812.901879894840,4816.770737666470,4828.923842212980,4523.501999913440,5007.400165109960,4739.510673877160,3455.0555280645000,4520.333918090060,4314.396951663050,3189.198449673960,4724.540210375610,3734.7295149829700,3069.341795485320,4680.561526766720,3513.8579187817300,3227.6578416454500,3187.998233894370,3607.7313463320500,A
C365,6291.188581629050,6196.074341975500,6215.497388091400,6554.052085733230,6262.863215786600,5694.907589157300,5724.061116350760,5348.086863958510,5838.138759606040,5599.890465686460,5639.381469131460,6178.147955135080,4771.4454909526100,4993.382521747610,3973.136755179900,3698.8203880217200,3302.8255285569800,4783.895222585760,4547.085082320670,4560.427841590210,3978.000697118940,4065.7256752739100,3379.7101891705200,4917.1037351276700,6261.660990431360,5969.669705194800,6027.443674229880,6365.223577265480,6066.3751943946700,5467.553257379910,5654.80176071837,5154.116842982310,5781.606754398140,5453.474643932660,5590.398154068640,6057.011334233910,4179.236113728830,4797.62614927087,3845.648877339260,3591.2715287841600,3166.4434034582500,4172.695411373260,4288.2044425683,4096.436174481310,3446.278902990670,3800.1554929347200,3084.032555410850,4248.871068709570,A
C366,4610.89450892091,4030.923570742480,4224.248328291850,4313.05721528524,4121.933740154410,4102.301787546980,3888.176899193480,4563.616576362970,4068.3084212298100,4013.095508432610,4378.289140022820,4400.31785975885,4243.755167130870,3957.348706196640,4740.246414119320,3589.6679165365500,4974.346645685400,3181.9314053390700,3159.590748967710,4786.052993491410,4024.349009790640,3296.1514208551600,4631.167829933710,3917.870674462450,4436.68500002188,3995.1717915477700,4055.7024885265900,4231.354644463730,3978.493208893050,4036.091652367540,3823.830334252590,4458.266587507800,4033.831837607260,3963.747360701880,4270.51973557093,4259.189409322110,3720.4837808268700,3810.884354882380,4158.636422111030,3132.460664833340,4337.307369500800,3065.4459218902000,2968.5877882149700,4129.746002082720,3839.3762806402300,3211.51262117532,4565.060729188110,3713.3621138304400,A
C367,4112.482349710650,4214.564559367020,3726.401925319210,3973.5523752225700,4348.292154918290,3836.1756098369500,4119.757712002940,4135.260513396590,4054.5675567927800,4088.1357426736900,4006.614018679200,4227.330407604010,3814.1684258955800,3808.942497691610,4708.87581496024,3703.711979289560,4442.832970575890,3813.995578282640,4909.011835069190,3097.5359965969200,3877.346357141660,3277.3589610818900,3532.8480986932700,4484.536109943070,4106.969605950230,4121.895648149560,3639.9582754487900,3878.762861735330,4266.217525494600,3696.620980379600,4119.251879734180,4010.067955607590,4023.610039661980,4046.769156146970,3931.917299043300,4104.05015456888,3394.8670645766800,3248.2636189293100,4245.342332158890,3326.019915295220,4083.0238366204300,3338.074449365850,4192.312658002470,2985.742963080080,3594.4304972020600,3266.346313568470,3127.2473787873800,3908.3090718373800,A
C368,4700.546148164790,4890.975273582950,4710.294520355650,4789.606025668760,4986.970096317590,4948.330623154970,4726.621910606070,4924.4624702297900,5202.8495768307900,5028.779774331580,4575.164952724450,4558.130905420430,4472.970288031510,4567.515167221970,3034.4550001139500,4167.320986389880,4259.763012063720,4770.813270382970,3562.9477041210200,4329.997868271530,4503.295707015600,4911.387691775170,4742.709429064010,4981.217987688840,4636.230927613730,4792.869065552340,4543.555584026760,4620.905438938600,4972.775954711470,4758.425901946250,4587.49528761447,4917.029024667050,5154.360849085970,4828.730918269410,4456.314575518380,4550.863566956510,4411.067682334500,3925.925613377240,2977.975441181400,3668.5701433310300,3812.5425929446200,4534.914353175280,3179.020231734310,3904.0652594681900,3980.1111312848500,4228.906112938660,4509.33059591497,4471.075230520520,A
C369,5056.620081154040,4814.78108870875,5677.0227136230600,5228.609271148900,5222.115888531620,5086.09565962539,5018.439088248860,5318.28030265173,5018.182544928000,5067.081528523490,5348.442564949570,5485.109312432870,4462.0544650072400,4209.269074657550,3358.634855574560,4902.628133493700,3262.7472075809700,4748.079425954450,4214.433812881530,4894.0131559628400,4193.332032206580,4011.551893388170,3536.136035911650,4848.9761710793600,4922.849505689560,4759.82280657857,5672.8340620437900,5175.563134340780,5217.463713647790,4919.6861358314100,4827.318758386670,5293.488296536170,4914.075467763690,4946.863219114730,5304.226911111350,5382.605724304760,3931.3593896612700,4114.31628897875,3186.913320425780,4439.500543153130,2979.1417790119400,4636.3358493389100,3792.0275408667000,4565.868799519920,3850.6352920288200,3650.1975910146700,3318.251159072760,4172.429292419510,A
C370,4907.819629777150,4636.200237251060,4647.509608915270,4834.822623085210,4652.14908600768,4405.760874372560,4830.200036819910,4985.551017442850,4688.2011781484,4328.867281999380,4335.643597335150,4815.870367623310,3397.687024498600,4349.386135873740,3267.9311499210700,4225.600300687580,3075.651787665310,4568.358362964180,4462.450261549130,3791.2299308021500,4883.299864135710,3233.8037031339600,4453.504885496810,4539.673757355600,4895.657858854630,4578.049749523390,4553.536824693580,4815.168780046590,4613.9088164916900,4344.93373147377,4754.438002186880,4984.653378908650,4647.154382255700,4269.501989432000,4215.659479516390,4768.827409574960,3181.56090286712,4209.958208551600,3092.3118122525400,4009.85473635929,3003.3436344232200,4507.173385754230,4206.890969528590,3699.70379596559,4389.24975844767,2801.955004905020,4000.7765628180000,4070.446608458540,A
C371,4883.165099907560,5503.254936695810,5203.744724610130,5636.612593401040,5126.816656966970,5324.147162788700,5501.230353605180,5593.511542990680,5798.61924183075,4726.418625673370,5549.8140846621100,5493.42064117866,4771.399258460160,4835.2268733810700,4274.641787115420,3403.981521034960,4183.769092846160,3108.7372121812900,3511.9830039847600,4432.751794595100,3267.2059430659400,4172.970580433850,4116.80730265601,3674.4545484314900,4770.458381778080,5311.504458711280,5035.752267510470,5627.9752448992800,5105.301000595000,5153.0374355394600,5392.388982265840,5379.777908560830,5699.791747641700,4603.305978431030,5495.213911519750,5300.855152861880,4447.967721277330,4393.52216043615,4203.740070906160,2904.8694218486300,3697.633016115310,3036.4936580679500,3156.952959136110,4023.1669955248200,2882.939018886070,3926.648173766300,4090.7838135940700,3442.8976994484800,A
C372,4546.138397804480,4240.583100125400,4545.04966086567,4476.186469578160,4339.518118355280,4332.810449734420,5092.032149857100,4336.50207424371,4585.989260042680,4568.188587876890,4581.624272770170,4403.9509503867200,3904.7733457427900,3105.164834871300,4392.651475348210,4417.6746368409600,3625.186936887160,4615.376078741440,4937.573254454060,4353.834047162970,3850.1104688632900,3402.577916755690,3070.9028900521200,3313.2154126020600,4411.454190151790,4143.259529161930,4542.031559258470,4433.133776874320,4264.148874027050,4170.1151596355200,5084.8683046345,4285.677499550110,4449.924884972760,4391.321897154670,4562.5953958692800,4275.435119954900,3554.867191633520,2968.969402983200,3829.4446646711200,4231.768088721440,3116.0933977327800,4008.0241196863600,4864.612423104160,3922.95719192403,3469.8742042450500,3283.050258777890,2947.521943757690,3053.6363084203000,A
C373,5790.566186955590,5518.696007522780,5507.7787148686800,5190.742033958890,5715.095207387510,5585.0086339795500,5486.997680010460,4679.026194324550,5288.857086982690,5307.639683497350,5517.545160277030,5671.674997243930,4074.554543314580,4335.584131612330,3830.023498084160,4438.569202489850,3559.725278659320,3098.2551724718200,3327.459573531860,4412.381345561180,4701.490347354420,4729.179445995540,3454.287435470250,3187.107788334120,5785.1425428658100,5398.848792255920,5288.158606651180,5114.596891500590,5526.508650606800,5506.184180343360,5434.028401008460,4660.048438584000,5158.086649494560,5297.604118873160,5478.149605363500,5569.3340891324300,4025.451882281630,4317.642896170750,3698.9099316996900,3876.3942437401400,3439.2492876218300,2948.5064220241500,3063.808167418180,4356.684560017920,4684.845718523510,4686.213232817590,3180.307766703690,2932.444532240470,A
C374,4011.1682287075400,4240.706935062610,4302.877746090390,4288.698184622580,4379.531405520200,4352.887911080990,4385.857605103880,4082.631111958310,4436.338251282630,4312.81139733614,4451.015349107030,3848.4529039781600,4831.362410107460,3540.0931371828500,4502.172010766160,4428.890345227570,3856.638251992930,3199.061606882480,3719.136667278690,3576.348129687450,4565.954213975100,3562.0179041268000,4392.713082570960,4819.282601383600,4007.9460422971400,4129.960113197610,4302.602164828550,4127.952600902320,4251.632829483140,4312.50478486597,4273.2958446429200,3972.943063619200,4300.055890977550,4162.05027786575,4432.485120762930,3795.748771316660,4649.3246221034800,3348.736507875970,4399.309091835690,4372.823811982450,3645.7434026011300,3066.413982373410,3324.2455932791900,3298.6285439864500,4522.617807662090,3145.510725455790,4323.78157764484,4500.402181278630,A
C375,4083.8652572276100,4367.942001450260,4559.5594400280000,4416.276401919200,4609.3473156262900,4416.306710114610,4546.387449481790,4567.535452252960,4366.457792968450,4306.713947401000,4169.974786810460,4388.0862427068800,4272.572595901850,3787.9014319909400,4701.758362845910,4247.149556930550,4938.68538632162,4241.443026344990,4301.061474878110,3465.4647256812600,3649.42508527067,4492.065466834810,4012.3248189762000,3544.0887226663900,4007.5101389955300,4347.317600654520,4488.96241175462,4331.391504570350,4548.98638330875,4310.369264444100,4539.39945288633,4499.484554858720,4291.500371091080,4259.446353832460,4143.096812207870,4356.676931724800,4062.5904347073400,3318.25094267661,4486.770955642330,3627.222957287790,4680.088657852710,4227.761648449060,4218.642011171790,3160.145012058850,3374.673702149,4013.80885878478,3872.3987279883500,3470.9346593614600,A
C376,4857.656440728080,4708.990890959350,5078.689993220870,4626.010718198430,5231.377738811430,4948.405468219630,4987.675057330320,4737.804825531100,5049.225920586030,5165.680653809630,4655.328044728770,4943.213318559450,4051.270901099990,4058.4806502174500,4843.497189333350,4829.769619037170,3198.093203447330,4113.925641448730,4917.654594878260,4239.72235999275,4019.098980508880,4359.402777352320,3477.4365964498100,4133.052976121210,4826.031035904940,4648.236041619110,4979.846998240780,4522.02919578971,5070.143510138030,4857.446330648120,4868.999147928400,4687.571030326980,4923.705725807040,5148.305034084050,4481.426119614120,4886.733676207870,3649.1664219364900,4052.83979793658,4257.938564678170,4452.423143457010,2833.9345821120000,3807.4549280472300,4907.783276807710,3983.2477128547000,3495.7233237802800,3781.995959998270,3377.0833035351400,3970.3909440125800,A
C377,4749.345565071570,4727.705545545390,4222.986444807500,4611.567724694870,4211.363935669210,3962.071626213970,3862.683925235210,4173.753881756020,4191.380231177550,4009.051504125600,4351.58159496579,4390.029665830280,3426.28270108937,4556.527429173650,4000.621802397970,4339.090367593050,3594.1517931594700,3387.012068789720,3535.5030495447100,4148.124397891780,3259.5532541841000,3640.9427038518800,3062.247490761880,4528.992846883930,4631.053422155420,4654.4883418303200,4128.633741834670,4603.799003050540,4045.416049116640,3925.650637935170,3740.1856326946900,4154.76701361172,4102.84913993644,3948.146923037570,4306.518818850690,4221.314402752140,3178.120943170940,4112.451000902020,3853.8001863483600,4114.639213708840,3495.2957652648500,3384.252301904020,3457.629417522910,3536.983625888480,2900.9745097767500,3479.963241757130,2786.681652604680,4082.1601150671700,A
C378,5090.209255184570,5506.732036515410,5243.686064625720,5103.95461047127,4989.017237307460,5477.296084796320,5474.309869745650,5336.65603117977,5424.804087382020,4781.230793604600,4509.499297653260,5128.813136892140,3270.785296755860,3055.65186809557,4723.163391994460,3474.4222058015400,3530.873433420360,4732.058726215390,4933.581873353610,4440.184788352050,4196.958593371660,3229.316677094110,3958.4470201559700,4286.450150778950,5025.331596987440,5405.749686848460,5176.586763329610,4988.634711622270,4810.2591254252100,5279.447874642160,5362.728605433100,5247.589765815290,5267.130319668120,4732.71491193334,4435.926563569960,5050.532279119080,3016.5123049551100,2890.3429439195100,4714.073096000280,3368.2413194893000,3365.7358301595600,4355.015784900050,4612.304637572530,4247.943522607620,3977.8329923878600,3073.5278230415600,3929.674095716590,4151.554037546520,A
C379,5706.069273525800,5293.163805537340,5654.36732645173,6362.861441191690,5565.665465745280,6101.758189633280,5759.5709615184800,5792.125547798700,5701.7823522752300,5931.190562140160,5141.5509443663500,5664.1868003794800,3121.878659625890,4481.856687315110,3577.390783607330,4078.9870627376800,4019.331070942110,3388.6538881435200,4734.094672928060,4677.718861467120,3113.8756653240500,3368.242297605350,3547.368752209900,4954.654142655450,5526.774104118420,5223.055473856850,5515.552972647990,6213.355770278000,5521.671026990430,6069.080939686920,5646.940277756620,5573.359028398340,5665.968215163130,5842.540281210500,5021.264228849470,5587.7699306186500,2665.4036207304400,4469.410887618960,3109.506331820110,3763.100425601790,3610.573767969000,2912.2805636255200,4442.3363604573000,4099.426959288810,2797.441983420630,3136.464434787080,3421.4425827219100,4510.254501384550,A
C380,4498.149265278810,4481.521410026640,4195.237437125960,4748.931086689610,4083.43683638843,4525.712526535030,4319.411508185180,4684.212914347060,3905.61660269697,3846.942209607980,4303.328355400690,4004.8089482418100,3235.2456195704300,4065.836072175180,3871.2836556562100,4745.84086386773,4173.975936559660,3014.588005385290,3994.5138881637400,4989.486255680520,4924.725075082920,4689.939723227500,4498.254067289770,3088.3541475127100,4389.075772040990,4311.784624009620,4075.63083699369,4658.948553191160,4026.1358575621700,4402.498966508550,4189.4144412481100,4626.978252381830,3777.715606643510,3839.8508685778800,4241.264177919990,3899.380847681760,3120.1404410305800,3838.9682923808300,3597.828016317620,4594.1853818633300,3686.6271878182400,2963.5792918504200,3759.1766075843300,4578.162419937970,4597.137383723810,4492.166681594480,4471.370570724440,2626.78143926465,A
C381,4744.544587891030,5064.794880370390,4647.749072857290,5274.385044062120,5568.743480377840,4921.936482538760,5305.868504787760,4764.198872330960,5085.459355136950,5205.083954323320,4542.986231913340,5159.673433418680,4991.760109165800,3511.5908161288700,3733.44929657745,3005.013086542160,4790.174300461640,3710.5749235454300,4050.1936676931700,4773.844103279800,4532.678925317980,4295.292109469490,4880.814159387740,3414.405054050400,4686.922257958810,5063.917643842320,4553.934617021300,5199.395012529810,5450.36570318406,4882.659935948080,5285.826829964320,4718.141555681130,5048.807507101320,5177.255775413500,4454.65571456104,4983.705336077150,4461.228070867330,3271.925310143980,3542.28153551504,2928.521189538860,4424.853275264310,3590.3943067049500,4039.71832676365,4470.592513619790,4053.9925111962100,4074.3255090823100,4510.801589678700,3054.1488351376900,A
C382,5193.372869212020,5303.744817963150,4981.904627371680,5333.616935251450,5618.009983559360,5953.69665436005,5506.7501046321100,5972.8430239755000,4949.442608560500,5521.284076322910,5118.499730239550,5142.781863810130,3260.5597593567800,3310.1766048162300,3607.466073110420,3897.958518371220,3540.519463919230,4144.4170735025,4330.293397960580,4472.387133821100,3813.8519092495600,4587.822020075000,3089.2397367373200,3417.742536635160,5024.483894749360,5188.119741944270,4831.6755065413500,5253.696469543900,5540.168232321880,5764.94183358102,5367.56158193727,5836.022668292640,4834.741028194480,5516.607106726520,5072.0818582075,5095.727576526780,2999.017011719730,2880.630061657510,3264.451671816280,3851.031418789220,3052.5752475134700,3932.543317169930,4119.828179171910,4287.525053777010,3701.101781280410,4222.864067730840,2691.218680488850,3227.9413692147900,A
C383,4728.3175173925900,4620.132927177130,5127.369601782640,5275.680246321810,4590.228860033860,4777.830305485440,5258.408869977060,5233.346097338720,5035.9312739970400,5029.0390528150200,4907.828670449910,4772.498628650520,4077.2528131393400,4663.907120899540,4624.429333627260,3006.0272280642300,4114.6177157039700,4382.878285991180,3769.19806017695,3010.8320935168400,4842.4978620739400,4652.136054222390,3522.9833198780600,4955.281886354460,4607.815577395570,4608.8316552395200,4956.893348872590,5185.514631482080,4424.3252152785200,4652.708911729730,5202.286987486980,5068.989024411230,4954.946918279660,4966.520006014040,4888.216486915930,4655.391761981580,3974.447529215170,4497.33546324854,4510.341449621600,2960.5988462356800,3848.105376626750,4060.6298956654600,3559.91579490535,2813.8065840700000,4448.5735918199600,4517.442326568980,3170.9376096982700,4554.920166749210,A
C384,5848.432921916560,5303.284241947310,5490.543142161490,5997.519364612480,5430.253707945660,5077.766318220240,5477.5189501580700,5793.667848056310,5081.0722985771300,5669.829744612690,5910.517244812610,5695.9220511839300,4924.460398521200,4257.752933536390,3609.2370717582900,3322.6891581490300,3057.816168179330,3857.7379556280800,4648.824503836660,4700.5415884097600,4323.0412669928400,4002.1731760277300,4491.334806285730,4475.696526188150,5774.688635366410,5139.572261649700,5272.658411249940,5788.399994317920,5318.3791297982800,5044.435088381080,5300.0327396191400,5688.711168713360,4957.368299553300,5616.875710277900,5821.721023660420,5650.30528279229,4228.745197523640,3910.19203007972,3283.418383445670,3242.947756560360,3050.0158800484300,3827.333402140180,4029.7387152891400,4244.14070839968,4003.368081349560,3559.8627297593200,4365.528827539290,4387.738123221830,A
C385,4042.355132945070,4033.26004070061,4158.341822613960,4019.8412008059300,3888.792740980690,4226.57191688031,4115.840887143980,4190.409473940600,4342.959013802170,4278.018528722120,3857.161967667610,4455.321360038090,4057.9010510911500,3303.56772648339,4419.55000546112,4903.7649935136200,3841.631336251620,4842.103243086140,4031.078380928730,4931.28132864531,3108.131890323900,4723.78617582842,3156.680752268720,4622.303221794720,4004.670583495040,3878.8752969797000,4136.111874776830,4016.4057812994400,3817.04322271507,4144.350183817410,4106.6470491043300,4069.6741362550700,4210.03168889101,4138.006894609500,3767.4594621671,4320.775186675550,3604.6654480346200,2876.4335765724000,4164.295942035510,4885.419040528650,3412.067057655470,4504.818072879250,3745.80175040146,4427.983801665050,2923.926289801360,4093.197275612200,2996.297395046330,4106.201224042790,A
C386,5815.740064754970,5415.780169503420,5550.29923351142,5265.176761292430,5451.658406587780,5601.062556724580,5832.4615045253300,5255.356155800750,5610.819748641740,5028.431785839680,5806.683032286390,5631.482590820260,4968.491824860450,3111.950360264110,3801.5123440106000,3610.4545472058900,3680.3034601911700,4302.482308276590,3009.2543095156700,4197.644566171930,3344.987603901060,3619.0663772659000,3990.064063450660,3907.8544860206100,5783.068207845580,5304.220466625310,5529.1116010997500,5102.66263742193,5369.245617982990,5479.757930557810,5707.623552267290,5094.027441395190,5476.567394315650,5027.321732156450,5754.347463914530,5435.2133272363600,4795.580210451330,2667.567610965280,3709.413218429330,3593.63064657718,3318.468675101510,3794.3748812477400,2585.2308743239700,3729.6449507696400,3007.956509954810,3522.0011204341800,3637.4835699340600,3596.4073349452500,A
C387,4514.631912716320,5483.18044951114,5158.455077327950,5102.803304037310,5633.51881771248,5721.170227539860,5185.067876900510,5425.175609090730,5113.144407780720,5227.902362432380,5188.267300444530,5071.322852099030,4962.346428020580,4165.868003134720,3775.425896782960,3483.914178555180,4869.25795988332,3670.0730151274500,3921.690193632250,3034.688791287450,3096.6111134333700,3988.8493315520000,3669.7915153944100,4101.0137984715800,4423.805077022010,5382.887951887580,5105.579073748230,5074.7798677723400,5503.379027856010,5590.994893466630,5019.289119207280,5357.023486853890,5064.333402070040,5070.797873665100,5108.179805628080,5011.03193575244,4707.154450191300,3998.4135799712800,3551.029073081680,3150.69032224947,4252.537440703670,3178.9519316260900,3512.312579193290,2662.864807758000,2863.846380377680,3898.9157576644600,3318.1402800432500,3560.5062684956200,A
C388,5210.313790947290,4687.116082694200,4859.696770497070,4427.915547546520,4494.914087303620,4054.1510109111900,4722.563437748500,4480.753494261410,4712.337607132110,4643.129412573980,4823.442192705150,4675.9474128177000,4952.890665495540,4604.758211928310,4507.699524259080,3305.0540843138000,4631.018432097370,3452.7032379164400,3071.962485772080,3887.182488467630,4495.354413650690,4048.8463537386000,4053.0737184411100,3529.808274935230,5186.9233525977900,4683.469522292120,4678.8098271054600,4300.310177408890,4325.178281077040,3915.8655365020200,4701.313038959790,4377.441607262730,4566.213910328120,4518.807360538810,4653.538028077150,4537.532631310540,4544.091490411820,4056.294014941260,3867.41650196133,3237.83434915386,4113.981386852500,3432.122008348480,3025.267102535000,3601.1732211745900,4371.963694331010,3861.6812451891800,3890.5920574591200,3145.1639637580600,A
C389,4553.9056355139600,4638.23471685049,4782.601316192670,5107.004847748920,4481.9579115104600,4666.679413985000,4621.2671079597300,4167.877621011340,4607.532474748650,4806.884365084590,4589.398881370690,4382.6868543319200,4189.384232165880,3589.7212898921100,3668.2287695599100,3765.7707624464900,4132.315853750910,4111.924257159700,3650.9226754439800,4160.245579287230,3362.177176940270,4438.532313719380,4954.532417172660,3122.722891606290,4434.84828683706,4545.488758367210,4612.606628170650,4978.898522031860,4408.653064338500,4572.086797792110,4608.081629417650,4086.227036139330,4507.826653124190,4646.529958161810,4468.002948697810,4265.885453810890,3940.4917433501900,3297.175358020310,3120.375795956710,3635.1997561106900,3596.8788295420900,4049.5128101803400,3478.445508740580,3869.186089901450,3025.311193898280,4321.601712391310,4840.49428730598,2687.0333926885700,A
C390,5919.698696006260,5811.322712383040,6408.376107172020,5331.085975360710,5697.009198615230,6032.748492700540,5918.338175112130,5944.457388478500,5426.90854106972,5874.085031001850,5801.68022017083,5599.765045520010,3729.3699901758300,3043.3826035173000,4616.149293117800,4916.5386221893100,4439.035918471730,4542.791179607840,3141.26842540856,3242.943941526820,4610.639145389070,3213.345980289500,4751.078018768590,3017.7781676508400,5818.718144411850,5622.894639318160,6293.235391678530,5209.613388068020,5584.249843775250,5853.413073216350,5825.083331316830,5883.37587180198,5409.464522421330,5721.371560086770,5672.604682356990,5435.1338834451100,3173.1183271877000,2741.6531059208000,3936.2353940007000,4350.195026794050,3814.2644012870700,4380.338301870160,2676.196295790820,3129.010033621810,4082.688927174440,3171.858163447540,4387.651039872490,2610.6684938065200,A
C391,4047.7857749058000,3938.1406650043800,4062.951935158800,4526.767251747550,4144.8285511209200,3884.034479285330,4272.6916121307600,4152.863696626580,4519.676649372520,4106.0893233175,3911.5376808015400,3995.7332401958800,4561.658251792780,4764.8609153421500,4438.303286040920,4504.814464421120,4702.578444276790,3613.1240009012300,4072.716916602220,4017.642006389830,4042.477148664650,3336.3877207495800,3395.471411903380,4734.526942716380,3935.136303052070,3866.2646461065300,3946.9796812103300,4392.428987298210,3986.353644142560,3844.2898676926700,4214.769082886000,4136.280741040200,4478.163753117000,3990.2175455300100,3838.3639836546100,3861.80820967022,4560.064257472290,4151.571348795460,3888.557201050900,3861.854661278580,4684.8462597149600,3411.9412656322500,3535.689975220750,3749.280881307280,3974.810125417060,3266.714097733400,3068.9566411651300,4099.812696481290,A
C392,5033.920123258450,4907.638588296150,4794.788776881910,4471.045070758670,4589.9154795366900,4622.357414948770,4688.468020095330,4902.711104939230,4783.7329661730000,4603.9117993681100,4664.40596298068,4287.823464522560,3205.4244360521200,3505.480101530190,3028.285032333360,4841.836370051370,4427.118712660910,3486.2281337167500,3365.787723282490,4641.771601391600,3675.4024207143100,3420.6599630901100,3295.021597027990,3508.0554492871300,4919.027630923250,4849.079936660590,4617.783795579310,4298.464421960950,4474.540765828670,4605.331178811260,4564.772936235060,4754.211307367710,4777.552211885920,4564.300883315730,4642.701060165940,4279.283441249230,2736.483779451870,3141.6035394753100,2904.6932903200600,4594.730587039540,4039.811014280390,3350.383889988320,3255.3738896212900,4315.278543333380,3613.0716124051400,3105.781659837350,3149.0814383428000,3349.006190139690,A
