ClientID,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade
C0614,1201.2,1663.55,1103.86,1497.71,1674.05,1407.47,1340.41,1494.09,1367.51,1152.06,1648.92,1387.8,936.3,1199.31,879.75,1028.94,1270.07,1072.9,1008.95,1080.57,960.09,751.14,1224.34,1056.14,1149.5,1586.51,1071.8,1444.09,1576.9,1379.32,1308.95,1402.93,1292.18,1078.28,1576.09,1304.71,910.23,1184.12,803.64,998.03,1224.64,987.59,931.41,1078.02,891.98,688.37,1109.7,1029.81,A
C0615,1393.11,1666.2,1816.42,1754.32,1851.98,1653.26,1593.16,1410.12,1777.69,1577.89,1413.53,1617.27,925.93,1239.28,1221.84,1188.2,1444.72,1234.69,1162.3,996.73,1169.51,1257.1,1070.11,1258.58,1346.52,1565.8,1693.44,1694.48,1764.99,1574.76,1532.47,1367.12,1681.81,1509.62,1350.0,1576.11,840.65,1152.67,1132.44,1183.18,1352.86,1133.78,1048.47,915.25,1165.18,1145.36,989.72,1217.77,A
C0616,1793.9,1825.3,1973.02,1579.95,1924.91,1419.69,1867.8,1838.06,2154.82,1978.51,1806.3,1413.08,1267.71,1386.11,1353.53,1208.82,1529.53,1081.89,1332.23,1414.7,1554.72,1446.84,1266.13,1014.95,1742.98,1701.3,1872.38,1490.9,1856.68,1332.8,1744.59,1791.68,2087.51,1938.22,1767.26,1346.48,1231.74,1303.92,1348.2,1089.45,1449.42,1012.52,1269.33,1292.06,1523.06,1356.14,1151.05,952.17,B
C0617,838.97,825.38,812.88,645.69,808.68,929.69,730.49,612.72,768.54,879.93,935.7,743.22,643.58,562.27,554.6,515.28,620.81,685.54,481.07,415.67,527.15,621.32,628.63,494.86,812.96,775.82,771.6,612.51,787.96,910.48,703.26,586.3,746.62,836.51,892.83,712.62,642.89,520.85,514.54,470.2,592.57,619.48,452.01,377.09,527.11,572.47,575.28,459.18,A
C0618,153.0,140.95,117.15,139.86,134.42,142.21,87.19,133.86,142.35,116.16,152.21,125.8,116.27,111.53,91.07,94.65,106.77,97.75,68.39,87.57,96.68,87.65,104.57,85.98,143.51,131.12,113.55,134.02,129.33,138.83,83.71,124.72,133.41,112.64,149.1,119.13,112.94,110.76,86.45,86.3,98.64,94.67,61.98,79.08,88.28,80.26,104.04,84.79,A
C0619,299.81,294.99,392.5,391.3,361.6,340.47,337.84,340.41,348.66,368.5,278.95,381.83,211.4,225.86,300.34,269.42,281.85,225.22,241.68,233.6,248.03,253.11,202.94,286.68,280.56,274.99,367.04,364.96,347.07,323.17,322.7,329.45,339.4,353.23,262.45,372.05,207.24,210.86,293.32,269.31,281.7,218.83,241.41,216.82,242.13,251.59,200.98,272.09,A
C0620,1586.53,1270.15,1898.73,1889.46,1761.05,1686.1,1966.34,1572.68,1413.29,1514.57,1737.58,1632.43,1242.75,995.48,1359.24,1350.39,1176.77,1258.18,1433.06,1120.32,1078.23,1097.68,1184.62,1165.32,1489.59,1211.54,1849.57,1834.27,1670.69,1608.9,1887.73,1527.71,1379.52,1480.55,1647.63,1550.74,1142.41,981.46,1325.0,1297.61,1093.28,1243.02,1380.33,1082.25,993.02,1069.05,1144.24,1152.72,A
C0621,236.09,193.28,182.08,192.03,242.8,189.11,220.72,210.22,184.91,225.43,199.44,175.25,169.17,133.49,134.68,132.98,166.17,150.61,158.32,152.93,128.67,173.83,140.14,121.87,220.18,180.85,174.12,183.4,227.06,185.23,207.52,198.73,174.75,219.71,186.99,163.74,161.42,126.62,127.03,130.9,152.75,149.46,153.26,147.31,125.5,165.6,133.61,113.5,A
C0622,400.23,384.23,334.27,669.01,408.04,415.82,424.35,359.07,553.32,462.72,421.84,428.53,292.85,256.14,264.37,448.55,291.28,308.99,294.91,270.59,369.68,301.29,315.08,331.22,378.49,363.84,321.49,651.71,380.77,394.37,397.17,339.0,535.91,435.72,399.37,404.39,283.58,232.17,262.9,431.49,275.55,290.43,286.84,247.45,368.25,273.47,305.26,328.79,A
C0623,1943.17,1855.01,1294.2,1880.51,1717.75,1988.4,2177.7,1765.91,1866.87,1695.39,1549.87,1846.45,1536.64,1261.72,937.85,1236.76,1362.2,1499.58,1607.72,1193.35,1346.54,1211.28,1024.59,1209.49,1885.99,1771.67,1263.62,1785.7,1610.78,1884.32,2042.62,1715.95,1797.05,1598.82,1445.88,1732.04,1399.77,1228.85,898.78,1215.78,1228.03,1454.17,1553.35,1178.54,1260.83,1120.08,1009.07,1099.61,A
C0624,401.49,375.57,431.9,376.75,437.74,413.24,435.47,374.45,370.85,417.54,363.24,361.76,296.12,279.99,339.97,290.64,341.32,277.53,324.68,250.55,277.86,273.59,258.24,268.34,388.45,361.72,408.8,350.63,427.99,388.46,420.3,360.04,357.63,391.9,339.0,337.21,278.22,265.0,311.87,289.31,321.84,273.03,315.92,232.56,255.89,270.11,237.48,251.32,A
C0625,213.0,205.39,206.82,213.69,246.67,166.2,210.16,253.68,197.23,199.77,251.12,205.43,140.75,140.81,144.0,141.47,190.77,119.99,137.47,182.33,134.46,147.16,197.95,154.0,200.17,197.18,201.62,208.76,236.31,155.0,201.83,237.58,192.84,190.85,234.35,201.26,137.34,136.86,133.09,135.48,175.31,118.76,129.72,180.81,122.93,140.95,183.54,145.58,A
C0626,374.03,297.4,410.84,375.5,362.94,163.21,342.05,404.78,209.59,274.73,282.51,334.81,249.8,206.02,313.9,263.5,245.34,117.13,224.79,277.61,155.3,187.28,194.48,229.5,358.7,281.25,385.36,359.27,343.71,155.34,329.17,378.28,202.81,265.54,273.46,321.72,227.87,196.17,291.3,237.26,231.25,111.36,219.19,272.84,150.6,173.28,188.51,218.46,B
C0627,206.37,234.29,191.23,253.28,209.65,227.37,266.96,211.26,200.25,259.65,203.55,245.71,158.12,173.62,150.85,175.53,141.75,170.99,181.54,157.25,150.98,193.22,162.21,183.57,193.77,221.63,180.97,247.23,205.07,219.7,259.99,201.83,190.53,248.51,191.26,235.25,144.35,164.71,137.2,159.27,131.55,155.81,174.45,143.43,137.23,182.84,147.46,166.05,A
C0628,112.12,107.02,104.75,134.07,109.01,111.76,115.62,96.21,78.91,123.42,127.7,130.14,73.25,70.82,74.7,96.85,79.63,88.31,77.54,68.08,55.8,90.71,97.63,98.95,107.56,102.6,100.2,126.34,106.76,104.7,111.74,93.64,74.77,115.37,124.86,123.44,71.04,64.08,67.29,90.22,79.14,82.58,73.73,66.11,55.2,86.86,95.24,91.52,A
C0629,1672.94,1734.68,2195.97,1855.88,1878.06,1704.75,1510.17,1775.5,2020.4,2228.19,1641.26,1587.12,1230.38,1208.49,1686.16,1356.62,1293.65,1138.07,1026.42,1318.79,1505.13,1720.05,1076.13,1128.48,1569.07,1652.97,2070.03,1761.04,1780.66,1631.65,1465.72,1679.4,1967.34,2156.89,1585.77,1492.93,1117.72,1116.32,1585.6,1222.79,1274.23,1069.19,968.41,1251.42,1391.94,1563.44,1053.04,1020.8,A
C0630,220.98,292.17,260.19,280.04,227.2,256.57,301.43,356.2,234.22,277.2,165.88,250.15,154.39,201.86,181.25,201.05,163.64,191.75,202.7,283.34,153.22,188.66,109.38,191.93,207.47,277.03,250.42,271.02,221.64,250.38,288.31,335.14,228.51,258.05,160.77,237.51,149.9,185.92,177.62,189.42,154.07,186.11,182.81,258.96,147.02,174.26,103.26,177.88,A
C0631,227.19,200.93,166.55,146.75,148.0,147.66,192.55,154.11,141.64,164.72,212.01,203.88,167.88,155.79,126.0,99.11,117.34,115.98,133.14,102.77,96.68,110.29,155.95,161.88,216.88,188.35,161.74,138.19,137.72,142.67,179.26,148.84,137.18,155.6,202.44,189.98,166.72,152.06,118.82,92.98,108.73,114.74,130.81,94.89,89.69,100.31,147.72,161.59,A
C0632,1158.14,774.49,887.44,1154.16,861.08,1126.72,790.04,1198.97,834.7,1144.87,843.73,1043.11,859.83,575.48,636.06,773.27,564.31,863.41,531.47,861.73,644.89,789.66,584.17,777.91,1118.87,730.31,839.63,1075.42,808.05,1063.98,757.44,1147.83,796.51,1121.27,813.85,1017.23,831.69,520.09,615.68,730.69,552.34,829.66,527.58,825.31,601.5,757.18,537.19,742.08,A
C0633,138.91,112.28,101.24,130.6,138.77,163.65,118.34,142.84,136.33,155.74,151.33,130.91,106.3,81.35,73.08,96.36,108.9,115.14,90.68,96.04,104.49,115.66,105.07,88.0,133.54,107.54,94.8,123.81,129.08,155.69,112.07,139.45,129.57,148.46,146.37,125.17,100.94,74.66,67.08,92.81,99.16,111.37,85.23,95.94,101.0,109.16,99.94,82.96,A
C0634,716.44,741.64,891.68,992.91,1178.57,920.59,935.33,919.67,737.94,828.93,848.87,737.23,484.83,586.24,684.51,741.9,867.12,719.52,623.11,612.21,540.78,586.9,558.38,577.01,689.55,723.41,848.62,961.64,1126.49,884.95,883.54,855.35,718.03,770.97,815.44,713.02,462.64,568.16,623.61,718.09,805.87,673.19,577.32,555.38,538.88,539.52,510.52,540.52,A
C0635,1702.26,1529.9,995.93,1594.48,1635.88,1775.81,2085.31,1640.2,1251.42,1164.19,1850.87,1447.88,1180.46,1152.97,714.62,1176.3,1291.32,1404.52,1658.1,1271.56,826.43,784.99,1311.17,1114.0,1601.55,1424.38,962.62,1496.96,1573.11,1733.58,1994.78,1554.6,1194.0,1131.78,1775.09,1418.62,1083.75,1128.35,677.59,1174.46,1252.47,1311.9,1653.56,1267.86,753.76,754.73,1295.19,1061.56,A
C0636,84.42,85.86,66.24,75.29,107.78,86.99,86.44,89.5,88.24,83.43,76.32,78.23,66.17,60.72,51.39,59.04,72.0,68.84,63.69,64.55,61.77,59.73,59.74,60.3,79.23,81.13,61.65,71.85,105.02,81.65,83.95,85.7,83.74,79.9,71.34,75.48,64.6,56.54,48.9,55.73,70.62,67.67,63.04,58.82,57.81,56.54,56.23,58.95,A
C0637,247.12,333.13,304.04,271.02,329.28,344.47,307.56,304.74,329.62,335.35,344.71,318.96,168.26,229.37,219.8,183.82,254.57,253.02,201.35,211.77,236.84,257.19,245.0,251.91,241.6,319.11,287.97,253.11,321.77,323.84,291.72,298.32,317.68,325.97,321.47,297.28,158.96,209.88,205.89,165.72,238.1,233.07,188.35,193.83,218.78,243.08,235.84,248.13,A
C0638,481.98,312.21,315.99,459.89,405.85,369.15,345.23,295.47,386.26,494.35,409.25,346.02,346.89,232.02,236.5,354.76,275.1,250.3,250.78,222.3,287.5,351.41,312.98,235.84,460.45,294.04,309.27,431.7,392.42,361.61,333.94,281.48,363.39,470.99,393.29,326.09,323.38,224.66,218.98,339.38,266.45,245.68,227.92,204.92,260.03,333.74,282.51,223.59,B
C0639,327.28,445.73,276.75,306.92,334.88,329.06,279.69,326.64,316.14,322.2,246.37,306.63,233.51,336.1,204.56,232.15,261.83,251.49,191.54,242.96,214.04,254.85,173.31,234.17,318.62,420.71,266.76,294.15,320.43,315.44,264.51,307.44,305.4,310.47,230.66,290.15,213.05,326.28,200.61,223.64,259.93,248.59,186.06,229.15,207.65,254.19,163.76,223.73,A
C0640,121.52,184.84,131.24,132.62,112.37,141.13,157.61,131.59,144.22,106.8,141.86,150.57,82.27,145.04,90.79,86.98,78.05,109.6,106.3,85.74,113.0,81.16,106.94,116.71,114.51,173.82,125.19,129.93,109.63,137.58,154.14,127.26,138.92,103.4,137.25,145.22,75.78,133.6,88.36,80.11,73.48,107.34,104.69,80.23,103.65,79.18,105.91,106.94,A
C0641,308.4,313.22,250.21,329.79,321.63,268.34,325.35,297.33,275.32,274.57,290.18,380.81,240.72,236.26,171.31,216.93,225.94,206.63,224.91,223.58,201.21,182.63,209.8,299.59,290.17,293.2,238.97,320.85,299.7,261.64,304.34,287.49,259.49,258.4,276.34,361.96,220.94,221.62,160.25,200.92,213.98,187.25,224.2,223.2,190.03,168.46,203.26,288.01,A
C0642,199.54,190.99,204.36,145.01,155.77,169.19,200.64,165.29,137.44,165.09,178.63,164.67,146.36,135.92,139.92,106.99,104.3,111.2,137.91,131.76,96.36,124.5,127.39,131.59,193.7,179.12,198.68,139.95,151.11,161.09,196.5,161.7,132.0,159.78,174.96,158.42,135.64,135.85,137.92,103.53,97.43,108.57,131.18,122.05,95.3,116.8,123.67,126.89,B
C0643,133.46,159.19,159.14,125.42,123.14,131.12,161.21,131.17,159.06,153.09,191.69,174.51,102.0,125.58,104.76,83.21,95.42,91.43,123.14,88.21,110.25,99.92,133.0,138.02,130.77,152.3,154.11,116.68,115.23,127.28,157.58,124.47,151.27,143.72,186.95,168.9,101.05,117.46,98.35,80.42,92.17,90.16,119.89,83.4,108.37,94.47,127.9,126.98,A
C0644,161.35,122.45,192.87,185.36,132.73,125.95,116.48,158.45,151.44,135.39,196.43,147.85,116.57,91.1,149.27,134.79,95.74,86.36,80.2,116.12,107.84,102.52,129.51,117.39,152.4,117.83,186.3,181.62,126.24,122.12,112.51,152.57,142.49,129.54,192.02,140.01,112.37,84.05,144.6,128.1,93.12,82.61,72.43,109.15,102.04,94.3,118.46,114.95,B
C0645,1496.06,1619.39,1020.89,2103.94,1556.53,1767.33,1878.09,1596.46,2013.04,1690.58,1636.43,1489.09,1129.41,1075.92,664.62,1513.47,1035.57,1410.23,1472.7,1263.61,1340.03,1203.82,1147.87,1119.06,1416.49,1526.92,976.41,2019.13,1470.77,1645.52,1793.81,1552.82,1907.55,1615.84,1594.18,1416.96,1108.29,1020.05,600.1,1495.44,1004.07,1380.85,1457.41,1162.27,1318.28,1087.52,1066.42,1107.03,A
C0646,1795.01,2183.68,2316.21,2433.41,1514.89,1869.61,2135.94,2054.59,1671.4,2364.18,1904.14,2069.75,1332.8,1522.28,1805.69,1825.31,996.19,1228.74,1446.0,1557.93,1326.94,1668.29,1250.6,1417.7,1740.82,2130.06,2214.13,2362.82,1461.63,1755.96,2003.23,1949.82,1630.71,2219.71,1856.73,2018.3,1216.96,1464.29,1789.88,1717.87,989.91,1125.26,1329.78,1478.14,1263.0,1535.0,1178.17,1352.4,A
C0647,125.5,62.4,122.73,102.93,126.35,141.48,120.35,125.66,154.07,122.0,114.75,156.77,95.96,41.39,80.3,77.22,96.83,109.51,91.07,83.9,118.23,81.45,79.8,108.04,116.85,58.38,119.98,100.79,119.88,137.9,113.52,121.88,148.23,117.51,111.09,150.41,86.6,37.92,74.5,70.33,92.55,100.81,82.33,78.57,112.53,78.81,72.36,97.64,A
C0648,81.02,83.41,80.53,94.88,71.91,88.95,93.9,88.34,64.88,83.55,72.79,98.09,59.54,55.94,59.28,64.94,51.48,61.28,73.47,67.61,47.94,63.98,53.51,64.86,75.37,77.93,78.34,89.19,68.01,86.52,88.26,83.73,62.18,79.77,70.29,91.57,56.27,51.82,55.98,59.09,47.28,61.02,66.99,63.74,44.31,58.73,52.47,60.8,B
C0649,482.87,438.64,507.14,392.62,516.25,396.55,478.44,361.5,475.39,377.89,388.08,437.82,334.53,345.82,393.89,306.52,349.22,257.86,380.5,285.79,361.01,267.39,298.21,295.77,464.96,424.78,495.56,379.74,504.16,386.62,456.69,345.19,451.3,353.43,370.5,424.14,326.96,328.09,382.92,282.92,348.26,249.74,370.17,280.36,360.16,260.02,297.74,285.67,A
C0650,996.63,918.92,974.3,964.64,638.92,792.47,739.4,691.54,864.78,937.75,786.03,699.73,762.33,685.35,668.17,744.2,416.02,538.24,580.71,552.43,601.53,627.37,513.16,509.89,956.72,869.86,906.11,925.71,602.07,775.77,694.89,646.44,821.46,909.0,740.2,666.89,699.0,677.85,604.16,673.42,381.02,497.57,530.39,548.53,567.0,605.0,497.9,502.67,A
C0651,377.89,410.22,341.9,458.39,354.89,423.57,365.66,443.93,352.6,370.88,478.83,402.77,250.4,315.59,270.37,315.17,238.21,315.17,258.39,318.51,238.48,270.94,325.46,301.77,354.24,389.76,326.55,430.56,341.67,408.61,349.07,416.78,338.16,346.11,451.63,384.1,226.61,304.2,246.56,297.59,223.44,296.87,250.31,309.37,230.6,251.43,299.34,288.8,B
C0652,319.38,259.27,240.91,257.46,262.18,278.55,301.7,310.75,207.29,277.18,284.37,305.26,249.38,170.84,166.04,178.87,205.58,222.48,210.81,216.16,147.15,204.85,187.27,221.19,312.74,250.54,231.23,248.84,248.53,262.58,294.27,289.05,199.57,264.29,266.96,297.53,244.51,168.39,162.25,166.53,198.24,218.04,208.12,203.86,144.6,195.62,180.84,206.52,A
C0653,492.59,591.32,642.96,352.44,427.39,616.17,564.34,597.87,489.38,430.75,477.62,541.99,376.77,394.01,488.78,264.84,312.41,481.71,387.24,413.79,364.08,340.43,319.31,380.1,466.46,552.01,620.15,341.63,410.86,576.14,542.47,568.26,472.56,413.75,452.57,513.45,345.36,390.8,464.34,247.62,287.02,458.85,377.65,410.98,342.27,338.49,311.69,364.86,A
C0654,408.64,332.7,388.58,407.83,410.17,411.78,380.51,370.27,365.58,348.41,334.82,371.88,316.53,253.18,279.08,314.77,290.78,323.87,257.11,245.9,277.59,262.59,220.44,253.44,381.24,325.04,378.84,389.86,396.87,388.93,355.6,359.66,342.48,330.97,322.0,351.39,301.51,247.08,262.83,290.68,266.34,313.37,255.22,230.84,253.0,259.36,214.61,239.07,A
C0655,364.76,368.67,256.11,356.54,307.24,307.18,363.81,383.63,345.13,428.39,359.85,350.16,237.51,249.06,204.3,232.86,208.3,233.89,287.71,282.38,266.87,309.75,250.52,250.5,339.64,357.13,247.93,339.5,297.25,299.4,342.81,371.97,325.39,398.7,346.38,340.23,225.6,237.14,203.41,227.53,198.63,217.25,265.48,276.45,246.9,299.75,235.35,247.54,A
C0656,42.44,46.61,54.67,51.75,67.86,59.69,49.73,52.93,49.66,51.84,61.69,53.39,29.13,35.45,40.62,37.56,45.94,41.29,38.3,36.5,33.19,36.43,46.08,40.89,41.45,44.78,51.3,48.83,66.24,56.25,48.16,51.22,46.58,50.1,60.11,49.68,27.11,33.43,39.55,34.74,43.57,40.73,36.47,32.94,32.85,35.16,45.03,39.64,A
C0657,249.05,227.9,266.46,246.51,273.81,255.3,297.51,240.42,302.52,256.79,239.57,302.86,185.25,156.35,198.86,179.8,203.41,200.81,195.7,160.58,203.18,176.66,157.7,238.5,243.77,218.59,257.77,238.56,267.48,239.22,278.34,227.57,281.45,248.22,226.41,292.88,172.45,152.58,184.82,165.92,193.19,197.82,183.37,150.48,189.77,167.19,148.07,233.27,A
C0658,445.52,427.62,393.96,379.95,376.45,472.48,364.34,481.87,350.0,344.66,382.07,365.11,344.7,319.55,305.03,300.76,293.18,346.37,276.82,321.69,247.89,239.93,253.24,242.09,426.94,413.99,368.35,359.44,352.04,448.0,346.64,451.29,329.44,324.69,370.1,346.0,335.0,302.35,275.23,285.84,284.6,317.14,250.95,298.09,223.15,224.93,230.34,221.76,B
C0659,333.48,403.99,360.44,383.86,415.98,296.64,388.71,463.02,470.74,483.91,490.97,396.27,236.4,318.05,248.87,283.42,307.32,219.21,302.93,361.53,313.61,320.21,327.1,316.28,324.79,384.12,341.84,374.02,390.54,290.35,366.43,442.7,459.9,473.53,470.29,385.69,225.34,296.21,237.37,262.91,306.68,217.33,286.79,358.58,288.4,299.05,313.45,300.59,A
C0660,216.14,215.84,168.92,242.01,211.19,230.85,269.31,242.25,239.94,229.16,264.85,239.6,161.05,171.92,113.36,188.31,152.71,180.2,190.92,174.97,179.69,181.44,182.97,168.07,204.86,203.89,159.03,232.03,203.39,218.87,250.75,228.8,226.34,214.72,255.5,229.36,157.98,167.92,105.03,188.13,144.8,174.06,180.49,163.93,167.76,180.44,166.85,166.11,A
C0661,499.11,564.71,544.65,618.54,587.07,346.46,570.21,490.84,437.97,547.55,487.99,650.13,365.82,444.5,401.31,408.06,458.33,276.13,410.33,337.24,313.53,427.6,324.22,493.6,480.41,530.84,519.81,594.64,564.25,328.84,547.45,477.54,420.33,517.85,468.36,614.3,332.61,434.94,382.54,403.84,426.77,262.74,376.62,317.91,299.85,405.19,308.84,493.22,A
C0662,200.62,161.33,172.74,159.2,124.3,178.64,171.02,160.42,144.47,151.18,160.83,200.5,148.03,118.09,123.12,116.49,95.2,129.3,128.7,117.66,113.15,101.63,114.53,158.08,188.59,155.1,163.6,149.49,117.37,169.82,163.7,152.63,134.48,145.49,150.28,190.15,137.86,106.96,122.23,115.46,94.23,124.2,127.0,116.76,107.89,96.08,108.04,143.21,A
C0663,121.61,203.16,236.12,149.26,233.72,171.89,175.91,231.66,225.9,201.17,186.86,208.04,87.85,158.26,172.85,104.0,168.54,133.34,124.71,170.85,153.4,140.47,134.27,136.63,115.02,197.99,219.78,145.93,227.85,163.22,167.25,216.71,218.98,196.93,178.28,200.65,82.08,153.41,158.28,96.03,164.75,130.36,117.72,162.41,151.73,135.08,127.11,129.09,A
C0664,173.51,158.77,252.5,165.54,175.82,161.63,202.65,191.66,150.49,178.48,186.54,171.54,120.77,113.59,191.48,114.05,128.65,113.27,149.96,150.76,99.36,127.52,138.41,118.32,161.66,149.07,246.53,154.15,166.47,152.5,195.2,184.68,144.1,166.74,177.77,160.37,116.85,105.39,175.18,113.55,128.49,105.55,145.01,148.93,96.28,120.32,132.19,110.16,A
C0665,190.48,178.96,134.77,230.9,237.1,130.25,225.36,139.8,217.11,227.08,174.08,195.62,123.81,127.52,95.69,154.81,187.81,96.61,161.6,105.04,155.94,154.85,136.55,136.53,181.95,168.69,126.72,222.73,224.09,127.45,214.07,130.2,205.28,215.17,163.81,188.48,118.5,115.61,88.15,145.49,175.27,95.48,151.2,99.31,151.44,153.57,126.86,132.04,B
C0666,2040.53,1971.71,1586.32,1706.62,1740.07,1489.49,1901.84,1530.43,1893.59,1492.81,1989.72,1543.32,1327.91,1314.99,1057.51,1172.7,1137.11,1130.67,1333.2,1040.12,1489.07,1189.4,1452.33,1063.15,1957.26,1865.8,1545.78,1640.61,1689.51,1425.99,1808.34,1480.16,1796.03,1393.92,1927.56,1452.22,1205.66,1247.5,968.01,1152.59,1045.16,1048.17,1274.68,1029.97,1467.0,1120.18,1364.25,958.56,A
C0667,92.33,149.19,124.32,158.32,144.91,94.88,159.84,120.09,148.65,154.88,149.97,120.73,72.33,112.71,92.7,126.39,107.34,72.29,110.22,87.62,106.71,109.25,118.25,85.59,88.36,145.35,120.74,150.94,138.9,90.46,154.18,114.18,144.66,146.11,143.44,114.96,65.85,104.65,89.82,122.6,100.04,68.85,100.63,85.19,106.41,99.09,111.98,84.91,B
C0668,1042.98,875.54,1318.5,966.03,1019.74,1157.75,1010.21,1057.34,1098.01,1370.98,972.74,1405.13,750.71,669.61,938.2,704.58,702.71,918.19,714.07,753.32,724.48,1038.37,661.59,961.65,999.07,837.48,1247.01,931.14,982.67,1077.37,973.7,985.41,1065.64,1285.75,950.47,1331.43,704.72,651.3,869.27,692.21,644.64,890.16,669.6,695.35,653.85,1000.22,651.83,907.25,A
C0669,315.34,343.55,307.96,293.41,483.87,342.94,470.41,295.59,416.49,242.88,264.76,291.16,223.99,262.43,217.97,231.18,359.5,251.82,367.15,232.46,320.15,168.74,173.14,213.36,298.51,335.3,297.28,282.08,455.59,324.73,460.67,276.26,397.12,237.53,246.83,285.02,208.57,256.48,211.02,227.12,355.23,229.89,348.55,212.17,293.15,158.6,170.34,204.31,A
C0670,56.64,56.14,67.88,76.34,49.98,59.65,57.88,46.51,48.06,59.84,64.02,53.1,44.05,42.27,53.22,55.58,37.36,39.92,44.14,30.5,35.3,45.38,49.15,41.8,53.32,53.09,63.59,74.23,47.49,57.21,55.57,43.74,45.24,56.87,60.15,49.67,42.77,39.27,48.23,54.41,36.82,38.31,43.86,28.8,31.92,43.84,45.52,40.74,B
C0671,940.99,1073.58,741.11,714.5,1073.8,922.68,960.03,1174.26,773.19,1014.65,1048.84,929.7,639.7,729.17,497.28,563.6,730.5,698.79,759.29,888.04,562.0,709.33,693.45,702.68,913.82,1018.5,723.26,682.44,1037.91,874.4,904.92,1104.43,740.48,956.5,1017.88,903.33,627.25,694.89,473.06,508.98,706.37,664.35,701.69,855.8,532.7,653.74,679.11,698.41,A
C0672,1474.64,1896.41,1401.62,1664.22,1407.52,1396.9,1479.91,1735.56,1500.48,1490.13,1518.05,1462.55,1010.33,1319.62,1074.65,1179.24,924.01,1033.66,1020.49,1247.41,1180.96,1180.35,1168.9,1077.9,1394.71,1776.51,1348.82,1581.73,1362.42,1330.53,1445.65,1646.98,1422.89,1459.35,1485.05,1404.87,921.32,1206.74,979.28,1092.51,835.03,962.31,955.56,1197.94,1151.48,1092.29,1080.23,1057.86,A
C0673,79.16,96.25,84.7,63.08,72.22,69.95,59.79,74.68,83.15,84.78,71.48,61.55,58.88,76.9,64.73,41.0,48.38,53.97,44.16,53.05,63.44,59.84,56.45,46.53,76.13,92.1,79.96,60.84,67.88,68.46,57.21,72.02,78.36,79.71,68.9,59.76,57.94,72.81,61.71,38.82,46.75,53.14,42.93,49.14,58.98,53.9,53.8,44.05,A
C0674,282.51,362.3,416.84,487.73,360.06,368.95,394.69,349.5,337.62,400.35,357.77,425.12,218.59,283.43,276.62,324.41,234.59,292.97,312.18,244.38,229.94,267.16,277.23,320.15,273.12,347.64,393.72,467.69,346.67,360.01,372.07,327.7,322.96,376.57,345.92,398.6,205.92,258.16,271.89,298.31,220.77,266.66,294.76,240.24,229.79,264.08,260.38,304.67,A
C0675,274.51,361.97,210.34,309.22,407.66,371.04,234.56,321.96,305.28,326.64,353.12,352.09,216.36,252.23,160.45,223.91,325.83,261.0,179.99,225.18,219.01,228.65,259.67,237.8,266.56,345.78,203.67,288.32,390.41,347.18,225.61,300.95,291.95,312.96,336.21,342.55,198.06,247.35,158.34,212.32,313.7,246.4,171.98,211.56,206.57,217.1,239.87,221.85,A
C0676,3079.13,3341.62,3382.17,2833.84,2632.88,2864.06,3391.45,3498.22,2673.36,4022.24,3216.15,3519.54,2280.47,2472.78,2702.0,2225.63,1854.35,2080.31,2582.23,2632.93,1803.17,3151.42,2397.91,2671.1,2925.0,3129.28,3181.04,2674.55,2560.73,2727.64,3227.42,3343.08,2517.03,3782.5,3033.5,3308.58,2072.88,2395.14,2600.54,2133.29,1717.65,1936.04,2379.87,2447.38,1698.56,3082.09,2375.3,2544.77,A
C0677,122.79,117.38,140.86,158.29,149.05,140.47,140.43,108.82,104.82,155.67,175.89,136.0,92.8,78.23,107.96,121.03,109.6,105.43,110.55,83.61,70.28,102.95,124.44,94.67,119.63,112.94,131.6,151.5,142.98,136.61,134.9,106.28,98.36,145.67,171.85,126.48,87.62,74.83,100.82,114.53,104.5,98.49,104.21,81.28,64.21,93.08,112.07,88.15,A
C0678,310.67,381.3,277.84,289.0,272.03,203.62,362.72,350.78,282.57,290.29,216.6,326.56,204.78,274.23,213.42,225.19,178.18,156.54,279.12,244.11,197.91,189.45,154.71,238.03,294.65,363.55,264.03,269.52,261.88,198.59,341.05,336.12,263.73,272.27,206.68,309.29,189.19,247.3,193.18,217.26,172.8,149.51,267.77,243.69,196.59,187.28,153.99,222.44,B
