ClientID,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade,Compliance_Sales,Compliance_Purchases,Sales_Stability,Purchases_Stability,Purchase_to_Sales_Ratio,Sales_Growth,Purchases_Growth,Sales_Seasonality,Peak_Sales_Month,Profitability,Sales_Max_to_Mean,Compliance_Adjusted,Q4_to_Annual_Sales
C298,5837.304532772349,5534.609562252836,5298.843337690076,5321.84469102856,5135.524669617492,5123.38007195425,5343.134175640462,5663.07284059049,4866.017011222859,5277.676299426065,5906.5008618054135,5625.745394542693,4514.640317111027,3259.959675647114,4097.848903707717,4871.540327172209,4156.614939605134,3238.0605768488927,4621.253901293338,4990.969236194704,4425.1990115143635,3626.3696373018815,3520.1443481413125,4226.990770708045,5603.822044682262,5455.187205496374,5225.398201836913,5250.016696281384,5006.868846438603,5110.097946986708,5252.985554664069,5453.147746495034,4709.009843437044,5124.506940758422,5680.398986865041,5422.590918579039,4279.653482537375,2931.416133979828,3859.6797986243023,4196.530184115359,3912.2418980195816,3119.730856440245,4120.066953291409,4559.029817882864,4367.036978405302,3302.417904598565,3143.2227617707445,4014.8737734663846,A,0.9747492643807273,0.9244455710368504,0.05711607964631426,0.1452503347757717,0.7630802983311442,0.9637636000242701,0.9362992784626806,0.05711607964631426,11,0.23691605308232935,1.091545086059758,0.9220834713883599,0.25887843457160686
C299,4788.526518707565,4011.533667122742,4809.308275064262,4989.419459241155,4905.173926778452,4541.5620104015,4702.725179044942,4362.768883753138,4354.774410347584,4441.562000978346,4413.747164041685,4377.040133540279,3723.366993228468,4442.66784598588,4692.171862263723,4690.688552429343,4922.702341062886,3581.009087472587,4063.1617110159286,3948.6364924159766,4445.828438080363,4424.00428819336,3469.4248362179696,3515.8826533803754,4636.126735207252,3920.682078023787,4655.557893401174,4971.921935466395,4842.112515329378,4422.353606052744,4612.112815940872,4247.058031173488,4232.718347284692,4285.964161659347,4268.0139242501455,4257.688714226671,3430.6278529371425,4120.783450281105,4497.805892797668,4062.032778380319,4668.459884761854,3073.5906715182277,3549.7021576128764,3620.269795250277,3904.5009907667823,4144.82452018833,3406.9414438388794,3213.55999826994,A,0.9753953090374896,0.9153348521800622,0.0623794402205367,0.1223498129023587,0.9126369491730708,0.9140862079873558,0.9442900390253339,0.0623794402205367,4,0.08736145367113803,1.094608184624805,0.9181232920273851,0.24191588424165975
C300,4757.363952579443,4593.514612155002,4659.051044802648,4705.729975980572,5053.980491144633,5039.812448029038,4816.462597109739,4884.29065403182,5291.583957079716,5232.121972852327,5127.886312544171,4997.840384224001,4173.605494128751,4408.336695510022,3971.803350712751,4368.832687544413,3224.73646799844,3364.7826041496905,4394.096258343482,3736.705516940642,3854.594496123678,3799.635658272077,4297.424235628581,3826.696910363583,4598.201797564985,4503.182166029575,4569.0141951622,4583.043160856607,4912.924394578887,4884.049357247571,4634.321307365137,4833.979981476167,5145.3347257614705,5227.344514297309,4997.405140519215,4896.314828772122,4017.797419148474,4080.6230801759,3450.2079621472335,4248.924863191134,2919.9656800138964,2982.7830483887215,4268.315291504407,3306.481246327526,3423.8220780215725,3478.346266794487,4189.0075036055505,3621.470373606043,A,0.9767658682504216,0.9275956341178757,0.04637309799591,0.0999108296252407,0.8015811397130786,1.0505376289079777,0.9169002713542471,0.04637309799591,9,0.19841550638700334,1.073350162367417,0.9334776191410068,0.2596001105538012
C301,5071.079138190727,4887.280847964622,5094.253149746251,4733.435875200536,4895.8883540112465,4647.223970687011,4687.8659821695655,4697.292884630526,4479.908494179278,5012.6565337568745,4465.119054096623,4817.176291036709,3019.612506179192,4330.792612386725,3436.866478857772,4572.648432099603,3000.095553339831,4547.787873779354,4939.994906909612,4811.730874973591,4990.033119909151,4075.33845521464,3785.506268582237,4411.496032329577,5033.5310503258215,4825.36725115427,5048.08063829933,4589.942548590052,4860.800042584883,4477.209440754686,4561.033284169409,4519.6002917099495,4427.398987878322,4820.730306291046,4366.546481533828,4712.5373026680145,2804.068031886003,4267.634240383252,3279.47587556844,4439.580545772898,2784.400694811204,4229.297588294816,4444.461418609698,4251.2183393439755,4587.310793353852,4031.3620746696542,3564.422240166335,4331.197819925139,A,0.9783193474453896,0.9417595630298007,0.04391439710733607,0.16921810322436184,0.8683704066515909,0.9499410714548535,1.4607951279096685,0.04391439710733607,3,0.13162730374708875,1.063348567240256,0.9371643404442845,0.24865464659170983
C302,5141.0843960659995,5542.436153834874,5215.164159969137,5718.525096121444,5827.200051273703,5792.270757119268,5164.742940943595,4848.469575335485,5133.871185169755,5453.1810622154435,5229.346155918888,5182.09790836455,4027.8187429847458,3611.63016755078,3254.49116295595,3993.5426647402887,3832.3181840374327,4892.233719610787,4680.204644074536,3621.0350385019506,4095.9825295357264,3530.2436375524417,4313.204345990163,3406.851221793459,5002.16189015566,5372.133314585858,5164.041607348556,5697.568979898507,5656.688019249746,5634.380853415598,5141.362406306624,4671.360688836974,4959.716350409872,5325.675613150421,5120.3792282219265,5116.308955879363,3457.5394880658096,3241.388993608001,2849.784294015959,3888.119025591,3362.6287922996225,4736.4005060808495,4360.925240202406,3331.870291479255,3482.359497806339,3413.083238483397,3836.461067845358,3181.2376064893074,A,0.9784179565136398,0.9128693038886857,0.05753369174109724,0.12746617268476826,0.7355757314624571,1.0079760480652413,0.8458685880886159,0.05753369174109724,5,0.2644201529456154,1.0883759300775742,0.9251884494599855,0.2469264251478024
C303,5611.431926804113,5021.213716185629,5627.326866813991,5826.215600500405,5139.945295734044,5425.781504104862,5122.0490963460625,5250.560555632593,5986.511258832868,5774.758706405368,6034.562625274902,5669.242869863742,3442.88778131631,3046.6463139191405,3251.7496696379903,4486.988272289474,4076.644999869355,3165.665100264679,4517.172150443396,3060.74239517116,4076.93176747856,4997.791687675319,3021.1854847661475,4903.774259630867,5401.527370688967,4902.09057916414,5517.565654638854,5665.288502536025,5071.669353212691,5318.588352146815,4961.085567447953,5056.144958329771,5847.818407833377,5626.71232770992,5843.107475196666,5511.563178376681,3292.453002641259,3018.3486216315637,3206.7964463818844,4480.731167085126,3938.890426424224,3015.144539712559,4394.913251079955,3029.3253270940404,3967.813248041627,4450.450191153657,2940.6489590956076,4830.124855158213,A,0.9734328632655485,0.967804593998137,0.062308925010144026,0.19763653872902365,0.6925621430551656,1.010300515679047,1.424196887668675,0.062308925010144026,11,0.3074332331655808,1.0891139588566527,0.9163368963093792,0.26287666335230864
C304,4410.70044569576,4582.778019448348,5245.363583691583,4468.8123554811455,4718.079893894196,4715.535498298536,4827.810783043943,4676.390883248838,5045.198526954442,5123.590775713144,4995.967294738763,5250.369401766398,3793.8411697910246,4585.773866633646,4551.024519015101,4082.39791740804,4889.929653474513,4192.9538275337,3232.972216765668,3778.318741603648,3839.5058910389503,3392.625466872633,3775.6969360275903,3462.987461478456,4298.4104316433695,4458.041906612009,5088.376669506941,4416.683880971572,4646.338642039019,4550.473895591257,4643.134938072172,4668.9048499711635,4963.326100960535,5069.84192744721,4805.948358296807,5067.605291748666,3674.79769403749,4283.850031161995,3998.366227039387,3917.4249451031737,4766.03868856375,3797.606997654468,2948.2239872467076,3387.987285589209,3662.9571169536234,3103.7747832524897,3494.289813842672,3243.791336681173,A,0.9761712653745863,0.9306629778022435,0.05993612263687098,0.1290829274065655,0.819454668870789,1.190327735621727,0.9128148732689152,0.05993612263687098,12,0.1805422215810928,1.085149577774488,0.9209717873810194,0.26472217207692944
C305,4324.753257930794,4567.5110159137275,4173.781129379608,3745.622226445812,4362.971763950442,4321.767099006596,4568.402733512005,4268.292956761981,4584.260621023182,3953.2188310820297,4190.602056665271,4334.363273986849,4358.553170779991,3122.6724037355566,4122.844521010431,4182.648187522853,3165.3357605289502,4916.654258870521,3066.172164638691,4039.579157187086,4334.564167745313,3111.6115137485185,3138.8605503423923,3284.7419662275765,4287.996449480822,4511.977044413847,4107.464456343273,3691.1633626866105,4277.535864679027,4190.539127595711,4461.974729628243,4180.420593375109,4532.965465763275,3856.374189658574,4104.198054052314,4322.883636964881,4221.556363631878,2947.5383654584116,4021.803994969219,3966.334236169504,2970.734730268774,4657.029124864305,2658.964445547111,3880.9417524918545,4274.363060442482,2690.101091224432,3081.4960316934507,3244.9851527749256,A,0.9830714129456007,0.9503082317592313,0.058207233286923836,0.17457335857049566,0.872531580455834,1.0022215821113782,0.7536877834752287,0.058207233286923836,9,0.12746593944721257,1.0703481274172597,0.928997064111968,0.24278726268001152
C306,4554.228384085064,4647.261833160041,4822.980894543215,4573.541746256423,4663.57725894985,4551.781673801061,4653.436645491938,4614.177849351964,4774.752842557833,4219.642454808495,4816.086363503785,4594.3906356731,3144.2112499297295,3603.624381127251,3239.037694245458,3493.6683221409717,3040.4454984334484,3183.4344832185957,3224.6359244141927,4069.3609797464414,4341.33082212639,4264.5234633229775,4994.885151857426,3266.7177240580263,4534.265726868371,4643.5850021340975,4769.716616920354,4509.946801148875,4569.542988017667,4487.503185428546,4557.25399757318,4573.596677461873,4591.384923591857,4147.194167604466,4630.30152562358,4522.364256290545,3092.6646355672087,3102.3167642617095,2976.2269871159046,3060.314522686631,2662.8618556067977,2963.5621833175255,2789.205787394016,3778.5332308472375,4219.863518506236,4105.273626942377,4861.753734285101,3067.319386069792,A,0.9828928895078112,0.927369979247649,0.034461709902039936,0.16920186696923017,0.7905775780625085,1.0088167372086885,1.038950157682106,0.034461709902039936,3,0.20941864766683913,1.0430724550976531,0.9501491259651244,0.24565032969251355
C307,4225.168640521098,4289.658432679293,4696.421370194895,4713.409759516184,4638.789611593308,4540.768416133377,4841.241730812857,4604.892207704731,4352.784660525561,4820.638196562805,4501.755742696353,4593.679013150435,4928.71226259016,4172.50988745,3624.8471398067086,4858.201504048785,4068.760845238335,4276.817774627431,4708.350684228893,3757.320381583603,4127.535519849708,3981.1292990662687,3817.390910549557,3202.132632507328,4174.279012248892,4195.209752710381,4639.667261351221,4710.183870746103,4532.682032230471,4481.26302385706,4787.04290110969,4486.25161185063,4335.686736525229,4728.957473729878,4443.452313689665,4548.445561779515,4728.933799754353,3763.147348968776,3418.894827268304,4812.072739065037,3944.303360125954,3846.7555108995607,4218.115062868299,3288.479413341205,3763.999775287025,3974.601122661107,3649.297413442878,2982.434265622281,A,0.9862076403353431,0.9367439500085684,0.043260219842097165,0.1245133095482041,0.9034006663942684,1.08719727109231,0.6497605665171914,0.043260219842097165,7,0.09659757149395724,1.0597544751227423,0.9453131841685775,0.25385395950497286
C308,5306.513915037999,5628.778100725306,5597.440672569503,5345.399240388501,5759.2804475397925,5230.099931952857,4981.159921261578,5581.3571138534735,5264.913810000851,5565.080134663413,5455.996843436974,5819.153305007002,3919.2793293786895,4316.330464586854,3873.3376055361055,3592.6424941415826,3736.4048679077946,4352.299708692725,3027.3749181084218,4189.050216440154,4181.290582036378,3235.295139952505,4587.972968946015,3447.975861820047,5159.388957116273,5546.861976432304,5585.29812168954,5204.871710177393,5549.1562111263775,5032.60366578202,4787.605913717293,5361.041472353799,5215.763878404902,5414.765759493599,5312.186216453006,5677.58206628952,3342.240506019511,3789.627631960675,3720.5905215635303,3281.629617711408,3327.9597405806426,3746.8866283087928,2791.843032440025,3840.223892856215,3914.848304242273,3106.228706626472,4355.3526117954325,3239.003212621405,A,0.9742421145945627,0.9138423587850337,0.04446280692815198,0.1239737142443472,0.7089209003560238,1.0965874792181929,0.8797780902940563,0.04446280692815198,12,0.2910746581411483,1.0655322325165155,0.9327686042357851,0.25696476258570944
C309,5718.871103271402,5720.799809393767,5039.637733486914,5543.606230858253,5234.305364835915,5820.809313676587,5419.3165536910565,5377.732784332391,5289.457604141133,5747.133883817134,5464.25252620387,5548.3892909343695,3970.3254028819383,4973.511788357342,4651.906450608451,4686.727640282606,4678.844302510687,4392.195048270026,4171.975084334178,4352.764254491361,3350.385369697232,3722.661041813608,3073.04960055905,4357.243427409494,5544.50071127831,5539.603597143433,5037.539285494791,5508.808857553752,5220.794706067963,5651.254106252672,5217.965726147334,5277.489526743255,5234.3923112928,5721.598172533279,5301.573594173471,5517.079815084312,3831.6828984871263,4802.023723355043,4145.217381718456,4679.515919759019,4068.427104943923,3943.653932097001,3769.516643678015,3811.3934747334606,2997.709348002573,3331.054059700179,2680.056285534954,4261.650195894193,A,0.9825297868044938,0.9194211915353302,0.04300575168740628,0.13676796186523518,0.7642338271107998,0.9701948157119261,1.097427932812248,0.04300575168740628,6,0.23576259662744242,1.0595440351906633,0.9420176113266177,0.25422753976491874
C310,6008.0128459539965,5781.9803502724735,5525.676021349522,5589.595339952535,5948.766682397511,5805.6481827470625,5661.664694352709,5886.801586473654,5658.977840539543,5483.997484560275,5440.946215402725,5539.34126687372,4972.480855935364,4250.796528229557,4444.817028822928,4481.163031944095,3233.3358337472337,4946.937721576189,3860.494959162277,4418.818819559461,4199.2847634943955,4956.95440845977,3454.7828725890704,3180.779117831591,5943.095324239255,5676.279272752729,5445.251965072893,5372.094937315393,5806.786935401345,5659.035485613443,5440.382255570948,5818.248203193653,5594.01753546795,5311.197083745902,5304.849490416122,5338.838601989677,4883.498791075193,4215.491591405542,4064.784070745188,4370.951469211639,2977.1913129422232,4747.880665027831,3339.4618044427234,4267.088146635702,4088.459834502138,4588.027530420451,3150.56631762893,3069.7821674382803,A,0.9762725303717635,0.9476700706783571,0.03325525094295948,0.15331187549030864,0.7375912049775778,0.9220052292955501,0.6397489424402726,0.03325525094295948,1,0.26240495484174164,1.0550953905768388,0.9448512644681041,0.24094754265479892
C311,5313.194623120095,4805.092265664521,4574.515890251555,4871.4315335553965,4537.985779519289,5117.430960373853,5225.6567249784885,4836.966527606275,4958.468957072664,4564.3705733253255,4665.176753616236,5010.4073567725045,3342.26425400786,4665.570395755876,3247.044503754323,3533.0431151217417,3336.5739109659344,3923.254970765254,3438.9326027520124,4104.146160535184,3576.152128052536,4813.706355136067,3053.500441240883,3535.252986345706,5138.524964526111,4743.287710762875,4421.915037322752,4803.3231373223125,4446.370515376335,4969.047776397419,5164.806206930014,4812.826061638605,4826.016160062987,4460.373372527763,4646.653085655338,4990.428126615111,2871.3480915618647,4071.946353181601,3054.6149008616726,3050.0796130393423,2880.4558258907064,3680.447908693136,3411.619428453016,3541.830309663166,3057.8429876970795,4471.106428196877,2785.9111311826264,3315.0697588597254,A,0.9819235093312788,0.9017899056399454,0.05357112862954646,0.14980131582135964,0.7621222623864301,0.9430229248604719,1.0577246420490076,0.05357112862954646,1,0.23787367005489818,1.090245802751383,0.9319954606278319,0.2434983709821315
C312,4047.015189900783,4067.028535046613,4473.333804128953,4397.541020785859,4197.109454208357,4879.833102945044,4344.321500423706,4470.860058935502,4191.180706673545,4784.797858166298,4352.8140214219575,4589.6566686112565,4182.21004525711,3175.01983635686,3192.812977107076,4235.929521208044,4479.925358325394,4749.095727920787,4779.082915312597,3175.4311109509827,4366.7910394336195,3176.930330593737,4942.8083727402945,3420.6442472526305,3996.137554770838,3951.2286401388983,4400.361753205433,4288.615958149804,4038.0153186146767,4842.844943628322,4178.700318484307,4298.502653456274,4033.430929788413,4668.7337397677275,4212.2180811496955,4407.990906316399,4014.4517651678334,2859.936811715271,2737.4473624806064,3909.77371542485,4312.698993023612,4533.114816059229,4729.309060800297,2906.224414776222,4229.697614797451,3131.60907857023,4412.016205620879,3144.394020970816,A,0.9719917161491213,0.9382578839735407,0.059359500921741186,0.17778888632128226,0.9068327567413168,1.134051245673259,0.8179470335543068,0.059359500921741186,6,0.09316547861031606,1.1091476772806335,0.9175277281257196,0.26000834633145803
C313,4572.438070885807,4364.5901261290255,4449.500157308347,4362.375454347925,4560.756694767582,4368.898990901947,4290.9411831304915,4055.8931131193694,3766.846723815329,4562.677516309981,4427.641667444658,4627.742803673966,3598.909387854589,4702.82216859757,3131.0904299422536,4057.839620081571,3120.4039152038713,4525.829360464564,4177.4052114142005,3915.9296485988466,3769.3778334482954,3587.696617048227,3359.690342926468,4234.6617338718115,4433.3401286068265,4190.043305403672,4410.733196735192,4279.602588210885,4452.174480084935,4301.107245750936,4196.7591216089995,4004.699271658345,3744.857623038796,4545.049018641176,4289.743724550673,4607.814354670336,3134.878137689126,4250.3899106065455,2869.7069480474693,3750.616837483969,2827.508048793975,4064.059168605613,4144.789890367283,3791.4874286608174,3762.165921210233,3194.366132646592,2966.3620095641877,4125.130152141603,A,0.9817902512041359,0.9285388193013374,0.0560540059931498,0.13375387972109606,0.8811560717062423,1.012092594658759,1.176602318981175,0.0560540059931498,12,0.11884166076895636,1.0595801014913786,0.9296780710384468,0.2598355921901415
C314,5380.6755642614935,6004.487500939938,5992.190104586482,6061.282823324615,5944.7253445271235,5769.192015565003,6084.563898384137,5608.478165482848,5668.113736279788,5729.173394230064,6152.543943918104,5726.887203104951,3556.35872035235,3139.827386383258,4266.219293030724,4169.532058835885,4162.46387247969,4354.410792005898,4374.310197008576,3877.854740492088,3641.853007143135,4141.104436432411,3959.6972427603514,4722.148686200937,5345.121080033184,5789.710851443186,5766.981557755017,5963.546381054643,5895.359148888282,5590.65992307984,5971.439881290322,5414.664003149067,5525.7861422453225,5534.834502712641,6012.222099532329,5679.4012797494415,3239.997412153644,2752.615993970694,4208.146691478471,3885.1685121591586,3600.841434771761,4170.689879059533,4360.156689890264,3476.3663049107904,3237.6760306346728,3931.7092488362273,3448.729971318418,4073.128338521235,A,0.976718012317998,0.9176989621634599,0.039690334407010475,0.10588697132039589,0.6897345207941524,1.0643315701047777,1.3277122318811632,0.039690334407010475,11,0.3102610546362877,1.0528820775732337,0.9394316557487967,0.2511127145339471
C315,5064.611676079555,5133.80540098857,4984.233117818704,5183.916728238147,5026.102145784722,5281.749689477386,4991.787922657781,5331.196079605798,4888.941296848065,4795.466187116743,5499.164392494624,5321.650053862113,3501.5999948221943,4070.2174104930223,4888.996448733489,4916.342925438566,3184.1387625805673,3723.609357349378,3622.7446865712113,4531.9429409133645,4762.654142704889,4501.441309766656,4141.771407155904,3565.340092538364,4987.77060210399,4993.82880478714,4954.551072444841,4976.668021341468,4892.711328923316,5130.143204816748,4988.224034420324,5198.498697740148,4863.788598139604,4630.311448000494,5303.101509751513,5243.109327492089,3023.820836094478,3715.920382377648,4480.8167712003515,4830.223050014724,3149.529816410597,3679.245602233065,3262.001009303974,4206.3991970040615,4503.773175256396,4223.056077485961,3763.162489036879,3380.126733743362,A,0.9782136445762583,0.9353840785300657,0.04009919300050117,0.1451066466182909,0.8033933466634714,1.05074182432821,1.0181979380489907,0.04009919300050117,11,0.19660345666878218,1.0729618945778419,0.9405003399284311,0.253912425883277
C316,5903.392278489154,5954.150813599703,5578.785654961466,6162.1933902129695,6365.45712069949,5540.705159700461,5774.798460924269,5376.0071401375935,5601.161576416747,6084.662572737627,6016.039796072347,5367.554166558707,3407.5567068686187,4504.053450702519,3851.9127393277263,4008.936847109045,4971.784794612339,3148.8942590228276,3838.393559016946,3779.901101485436,4237.929971999511,3067.582245250561,4764.206126756283,4098.536795007882,5838.9234138951415,5925.515525218392,5486.236088582891,6088.393101825311,6172.119746094104,5484.984425822198,5600.073415777498,5336.709119868107,5488.160942227089,5976.998753092991,5867.054548054441,5262.830584827734,3384.707208373287,3948.6233532340834,3283.245053759516,3672.3075471154625,4794.949676463069,2700.9046921107265,3590.7042850292946,3213.0212152895047,3981.5034546979737,3049.2036266295886,4452.089999791763,3911.452383800059,A,0.9828338466508371,0.9224622431555564,0.05528109980438532,0.14950462263888412,0.6838257643583154,0.909247542057358,1.2027192584905106,0.05528109980438532,5,0.3161697011114917,1.0955265126404488,0.9313479098915184,0.25053107997893287
C317,4311.242294900581,4681.838232832731,4724.850070587639,5014.0168278612355,4366.074714096995,4757.001716672321,4599.726808436966,4168.3457574124,4595.336881963926,4635.089942369348,4597.816976247166,4822.576562687964,3550.8882547708495,3618.039652084531,4758.051667521702,4045.1832991061447,4970.215978706213,3685.185435141482,3779.164844930747,4362.3261239823305,3219.1483463106333,4690.310980594266,4270.571937097168,4717.735612093973,4261.827284604673,4592.681486140564,4604.053217199723,5002.536159230822,4363.880670247327,4650.435168259774,4456.227265086536,4096.174044477289,4440.947168410076,4594.519738373066,4593.593003652377,4662.467621700601,3259.4597700249255,3575.0843614513547,4606.631780926127,3841.757340605137,4505.2081965709995,3681.494632201413,3335.2319347187927,3869.305033227189,2954.8397518114807,4328.321231390127,4162.730658216204,4118.247100913611,A,0.9827301191196381,0.9309698065411308,0.05041201575295173,0.13798605150872364,0.8985580364165111,1.1185773509044374,1.3285146585779632,0.05041201575295173,4,0.10144012835750424,1.0885460165091658,0.9355663343352008,0.25428781419099455
C318,4845.81787967764,4931.437648503392,5099.888531284906,4896.430131649882,5137.903548530485,5606.420966743914,5050.43911760583,5161.398906674006,5196.5988143367285,5652.180416323619,5366.154562211845,5298.371860003224,4776.145106625505,3304.9518684791165,3841.230739326879,4317.570287657047,3724.060226180003,3163.638136559286,4278.926874585578,4756.982880839731,4564.451524154923,4746.3683962187515,3518.4036244942654,3890.6258676801303,4785.963280683939,4845.22471946546,4943.710187806753,4851.373185066062,5033.794768352158,5580.6529797429175,5011.740686099791,5093.219499183959,5100.00091568309,5522.526144300025,5345.107169720902,5088.604975014714,4082.0197147901335,3263.0594733066314,3270.015753958821,3686.168227934747,3255.5817659055897,2718.8271511725607,4120.594301362237,4585.076214403982,4137.376458427016,4058.835098402079,3233.5621553826372,3590.586457024472,A,0.9832732489840355,0.9001367089570056,0.04974546616590861,0.14222887213205473,0.7853625668163673,1.0933713606659559,0.8146342178894184,0.04974546616590861,10,0.2146339848627177,1.0896987421973112,0.936677776352151,0.26214507218323513
C319,5991.911595157199,5897.867301484287,5993.125386000155,6042.058865664294,6302.368212998472,6146.909604804533,5809.4575907862945,5990.913696364184,5895.811547660184,6597.959468851292,5800.096906463629,5780.398023917263,3016.3014845932053,3599.884832312065,3613.224611672784,3356.0846270487436,3650.3846528058048,3808.460392001315,3848.666081257167,4659.739312953872,4768.314687513977,4095.8404322079746,4400.323778703897,3672.24026582868,5847.233143204095,5835.125805460166,5818.941567886671,6040.209843618871,6071.766920199846,5963.922494922119,5616.481444118068,5838.203079706197,5732.148101897489,6407.0439166898,5584.9036740672445,5777.187916485221,2736.0060748577716,3319.3193011031153,3101.0442515748637,3291.8276621821587,3352.829226200695,3493.79028477514,3631.3231246510527,4566.103300966012,4321.069810412397,3600.590995510641,4100.066239670579,3346.092723704358,A,0.976252776034211,0.921930653517189,0.03921351232407969,0.13448743601343818,0.6434627957836141,0.9647060418159918,1.2173925226182392,0.03921351232407969,10,0.3565322694370742,1.0958718750881469,0.9394150138126434,0.251608811819503
C320,5859.526402294427,5223.423160126907,5370.369722617149,5443.68318264115,5478.126735889186,5234.642820685488,5432.318563479562,5664.493905330507,5883.263171490005,5202.920294407675,6095.276741102658,5184.713098298355,4863.863580693623,4102.4144208812195,3763.146589102726,4654.140761090882,4095.8312387518913,4842.490362397736,4777.255863871733,4785.389264283651,4833.863702869592,3814.163291666892,3437.559763253742,3820.629666597605,5704.376193644448,5088.593337171422,5165.7613434543255,5423.7661868950045,5376.267699998769,5212.250500867513,5218.303653162847,5550.869914625305,5802.166177129781,5086.342271032057,5880.788671479678,5027.563434089659,4427.251220746043,3703.625405287548,3279.4542713300125,4023.491287390832,3616.6368885277575,4747.642467525597,4271.944407927359,4242.900713397127,4260.431789104455,3775.209299649444,2975.4355347173514,3394.678560707703,A,0.9767573132107057,0.9020665503875618,0.055215977977807196,0.1222378149293099,0.7838442079792285,0.8848544895673743,0.7855574166075022,0.055215977977807196,11,0.21615252058897738,1.1070117750563153,0.9256468188460736,0.24946605353011386
C321,6008.8041465472525,5535.508656687001,6030.947174560424,5788.851579744197,5155.041627384296,5840.3136888615445,5603.640647112549,5424.452488869478,6033.410107317617,5542.768127938322,5502.1059930311885,5757.122827821885,3550.7895562987846,4588.854618209053,4027.940628853848,3906.5896178027897,3510.302498763897,3227.9532034624813,4648.626101726104,3635.506997124896,3304.6140622227963,3429.9591741276895,4824.220644334101,3086.2302905749866,5858.812957079039,5384.492356840473,5875.115466204309,5773.420254894366,5028.958629966434,5816.003836303581,5412.108931654617,5313.87183428824,6014.9093556690395,5498.71671269743,5468.735019901732,5680.080083567581,3094.4522781692403,3980.437135066871,3470.5114707813514,3544.98313733455,3060.859086061874,2960.609590335306,4199.239249286171,3326.3845250805375,3205.875484522375,3098.113544807013,4135.141462628897,3016.5949338144515,A,0.9839095003629943,0.8983772588470946,0.047948553313723434,0.15510891439315952,0.6704719738930964,0.9581215439657941,0.8692041692335225,0.047948553313723434,9,0.32952319601507113,1.061239702722126,0.9388910335834418,0.24628065402912583
C322,4720.224790401956,4657.279906516996,4503.002303223749,4908.6275509778525,4798.351192353346,4802.250696725398,5047.224173356791,5118.1038543371,4632.7509432805955,5021.444554271602,5019.679421597504,4336.6361549348485,4953.3867929710295,4017.3259549041336,3368.5685639610015,4228.254071845415,4856.444038605303,4978.528709956027,3333.944169165834,4727.1292479766,3791.318534427905,3763.439629801168,3117.7942895824094,3471.7632052857116,4626.07287934132,4478.401270479714,4491.104741114484,4738.14095538087,4770.213339045899,4628.711868869939,4995.131412686908,4980.617449299861,4606.2601398797,4853.2893169258605,4905.1451169017655,4210.239643441796,4769.216662180543,3435.4147256826063,3299.80965112017,3773.2566133719743,4297.234252254964,4404.970482468989,2944.7317982882546,4619.054902615995,3581.014842641917,3403.8160452525476,2995.191869498887,3358.272995180285,A,0.9777254479515352,0.9233475920189529,0.04984536715704719,0.16891120375863003,0.844391752377024,0.9187523042226402,0.700947130371946,0.04984536715704719,8,0.15560554452232842,1.0669092712754824,0.931304245880695,0.24976316132407056
C323,5673.540075268504,6054.849187601242,5567.0943017999,5766.193831381289,6122.232073267916,6235.675091740754,6030.501501949577,5933.47135773721,6141.609768428445,6145.863936659251,6135.329096401036,5699.7361182704835,3958.188376790908,3005.178001481639,3228.0559432011264,3592.352504747805,3119.8964105635946,4107.357300166423,4620.308492929026,4616.440643739492,3925.077909984718,3438.126735504432,4175.163608275346,4300.298785154107,5594.600589387994,5856.894758818591,5466.669665415598,5569.663354511736,6072.636736044952,6159.649645107116,5894.3730168644815,5814.03027562461,6100.055255241824,5984.490875980689,6029.507948199168,5532.6947507885725,3627.954352431459,2584.313318429005,2784.4597528255763,3370.7194926406414,3012.897554977145,3948.621644006605,3944.735407643036,4136.214110642383,3373.019799327623,3239.1504512765664,3928.3141679594,3933.0638819427313,A,0.9799901051554152,0.9088022344823453,0.037762258898975075,0.14563991534461504,0.6445107070742487,1.0046164169526532,1.0864092272973618,0.037762258898975075,6,0.35548432154093607,1.0464576438988413,0.944330068618169,0.251460086224078
